city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
sj,2002,13,3/26/2002,0.1777,0.3167,0.3203857,0.32092859999999995,0.0,298.2757143,298.47857139999996,293.54285710000005,300.8,296.3,2.2,75.21571429,0.0,14.97,3.1,299.75714289999996,7.214285714,305.8,295.2,0.6,6
sj,2002,14,4/2/2002,-0.0056,0.0013,0.2157714,0.1786,49.74,298.08,298.3285714,294.0542857,301.6,295.9,17.8,78.56571429,49.74,15.46857143,3.571428571,299.22857139999996,7.071428571,303.6,294.7,7.7,3
sj,2002,15,4/9/2002,-0.0263,0.03695,0.12635710000000003,0.11435710000000002,50.67,298.3228571,298.4428571,294.83142860000004,300.8,296.2,55.1,81.14142857,50.67,16.20857143,2.685714286,300.1142857,6.657142857,305.2,295.8,15.7,7
sj,2002,16,4/16/2002,0.1026648848549856,0.09449230440808698,0.2039714,0.17718570000000003,0.0,297.0442857,297.0285714,292.06142860000006,299.5,294.8,22.4,73.84,0.0,13.63857143,2.6571428569999997,298.45714289999995,5.714285714,303.0,294.7,17.8,6
sj,2002,17,4/23/2002,-0.0176,0.0519,0.11357139999999999,0.11162860000000001,214.76,297.97,298.07142860000005,295.01,300.8,296.4,31.0,83.65714286,214.76,16.36857143,2.514285714,298.7,6.1857142860000005,303.6,294.7,69.7,1
sj,2002,18,4/30/2002,0.1506,0.1616,0.2115857,0.15365710000000002,74.01,298.53714289999994,298.47857139999996,295.1614286,300.3,296.7,18.0,81.70285714,74.01,16.53571429,2.814285714,299.45714289999995,6.014285714,303.0,295.8,10.5,3
sj,2002,19,5/7/2002,0.19375,0.1611,0.21100000000000002,0.17591429999999997,87.81,298.9642857,299.09285710000006,294.95,300.5,297.2,11.0,78.60714286,87.81,16.30857143,2.5,299.4428571,6.014285714,303.0,295.8,56.5,2
sj,2002,20,5/14/2002,0.1138,0.09725,0.2559286,0.2269286,0.0,298.9942857,299.1142857,294.44142860000005,300.6,297.2,9.3,76.08714286,0.0,15.78857143,2.4,299.14285710000007,6.642857143,303.0,294.7,15.4,2
sj,2002,21,5/21/2002,0.03345,0.1033,0.2122857,0.2002714,41.09,299.66714289999993,299.85,295.2742857,301.3,298.2,5.5,76.90142857,41.09,16.62714286,2.471428571,300.7142857,6.528571428999999,304.7,296.3,2.9,1
sj,2002,22,5/28/2002,0.05325,0.0778,0.18802860000000002,0.1696,3.99,299.7528571,299.9,295.38,302.4,297.7,8.2,77.09285714,3.99,16.75714286,2.5714285709999998,301.1714286,7.328571429,305.8,296.3,4.8,10
sj,2002,23,6/4/2002,0.04185,0.0722,0.13044289999999997,0.1511429,65.82,299.6014286,299.6642857,296.2157143,302.1,297.5,15.65,81.85142857,65.82,17.65857143,2.871428571,301.4428571,7.371428571,306.3,296.3,12.9,3
sj,2002,24,6/11/2002,0.03863744693074356,0.05743333,0.1073143,0.1113286,84.35,299.88714289999996,299.9642857,296.3385714,302.2,297.8,17.55,81.04285714,84.35,17.76714286,3.185714286,301.45714289999995,6.742857142999999,306.3,297.4,4.5,3
sj,2002,25,6/18/2002,0.06136898632749155,0.04446667,0.2042143,0.1528143,0.0,300.2214286,300.20714289999995,296.39714289999995,302.2,298.4,15.73,79.73,0.0,17.80142857,2.785714286,301.5285714,7.228571429,305.8,297.4,12.7,1
sj,2002,26,6/25/2002,0.09789979179402497,0.1173,0.2136,0.1969143,5.94,299.8557143,299.95,295.99,301.8,298.0,24.1,79.50857143,5.94,17.35714286,2.471428571,300.5857143,6.9428571429999995,304.7,295.8,25.0,1
sj,2002,27,7/2/2002,-0.009666667,0.0065,0.2072429,0.1649286,2.3,300.4114286,300.55,296.06285710000003,302.4,298.4,10.8,77.19857143,2.3,17.39857143,2.328571429,301.34285710000006,6.2,304.7,298.0,3.6,2
sj,2002,28,7/9/2002,-0.02455,0.0196,0.2541286,0.2121,22.49,300.0842857,300.12857139999994,296.0657143,301.8,298.2,11.65,78.74714286,22.49,17.43285714,2.457142857,301.15714289999994,6.914285714,305.2,296.3,29.6,6
sj,2002,29,7/16/2002,0.025668927899681115,0.037739999999999996,0.18804289999999999,0.1803286,58.06,300.54,300.5857143,296.42,302.4,298.6,10.3,78.31142857,58.06,17.80857143,2.971428571,301.2857143,6.842857143,305.8,296.9,57.2,3
sj,2002,30,7/23/2002,-0.07045,-0.02133333,0.2192857,0.22454290000000002,1.07,300.5471428999999,300.67857139999995,295.91285710000005,302.5,298.8,7.09,75.86714286,1.07,17.26,2.614285714,301.22857139999996,6.9,305.8,296.3,16.3,3
sj,2002,31,7/30/2002,-0.0836,0.0278,0.1435833,0.1011714,44.7,300.4314286,300.5285714,296.9871429,303.0,298.7,47.12,81.62285714,44.7,18.44714286,2.5714285709999998,301.48571430000004,5.971428571000001,305.8,297.4,28.0,5
sj,2002,32,8/6/2002,-0.0006,0.0551,0.2511429,0.2696571,39.52,301.0028571,301.2,296.74285710000004,303.3,298.0,9.36,77.78857143,39.52,18.20142857,3.5142857139999997,301.4714286,6.1,305.2,298.0,3.6,4
sj,2002,33,8/13/2002,0.0001,0.03865,0.19905710000000001,0.1385286,33.21,300.89285710000007,300.98571430000004,296.89714289999995,303.0,299.2,23.78,78.94428571,33.21,18.36428571,2.8,301.74285710000004,7.614285714,306.3,296.9,13.6,7
sj,2002,34,8/20/2002,0.0776,-0.0772,0.2146333,0.1704,22.89,300.7742857,300.8357143,296.8,302.9,298.8,39.62,79.09428571,22.89,18.24571429,2.442857143,301.0,6.8142857139999995,305.8,296.3,48.1,6
sj,2002,35,8/27/2002,0.0009,-0.00445,0.1957857,0.11852860000000001,18.67,301.13714289999996,301.25714289999996,296.5414286,302.9,299.3,15.0,76.18857143,18.67,17.97285714,2.7714285710000004,301.64285710000007,6.428571429,305.2,297.4,13.5,5
sj,2002,36,9/3/2002,0.0895,0.0648,0.16476670000000002,0.16375710000000002,109.38,300.6957143,300.79285710000005,296.6042857,302.8,299.0,46.4,78.60714286,109.38,18.09857143,2.3,300.5,6.4428571429999995,304.7,295.8,105.0,7
sj,2002,37,9/10/2002,0.033,-0.02545,0.2319714,0.23995709999999998,7.92,301.22285710000006,301.40714289999994,296.72285710000006,303.7,299.1,10.9,76.67857143,7.92,18.19142857,3.357142857,302.15714289999994,7.6857142860000005,307.4,297.4,2.3,6
sj,2002,38,9/17/2002,0.004049037258490706,0.01655,0.1659286,0.14098570000000002,57.98,301.23857139999996,301.22857139999996,297.1242857,303.1,299.4,27.5,78.48857143,57.98,18.65142857,2.6,301.65714289999994,7.3,306.3,296.3,53.2,4
sj,2002,39,9/24/2002,0.0541,0.03885,0.1283571,0.08348571,26.31,300.9871429,301.10714289999993,296.73285710000005,303.1,298.5,13.4,77.85142857,26.31,18.24428571,3.242857143,301.2,7.571428571,305.8,296.9,48.0,4
sj,2002,40,10/1/2002,0.07375,0.07326667,0.0796,0.06807143,73.11,301.06142860000006,301.15714289999994,297.12857139999994,303.2,299.5,20.0,79.28142857,73.11,18.67428571,2.4285714290000002,300.77142860000004,6.871428571,306.3,295.8,72.7,7
sj,2002,41,10/8/2002,-0.05385,-0.0739,0.2429714,0.2187286,17.48,300.72857139999996,300.70714289999995,296.69428569999997,302.3,298.5,25.5,78.80857143,17.48,18.19142857,2.7285714289999996,300.9428571,6.6857142860000005,304.7,296.9,26.0,9
sj,2002,42,10/15/2002,-0.01805667024373303,0.03505,0.1269143,0.18941429999999998,91.69,300.47,300.6,296.47857139999996,302.5,298.6,23.5,78.94857143,91.69,17.95,2.6,300.54285710000005,7.257142857000001,305.2,296.3,6.1,5
sj,2002,43,10/22/2002,-0.1115,-0.1136,0.2304,0.2082429,9.5,300.54857139999996,300.5285714,296.6357143,302.3,298.8,27.0,79.21714286,9.5,18.10428571,2.485714286,300.98571430000004,7.171428571,306.3,296.9,53.3,5
sj,2002,44,10/29/2002,0.00735,-0.02545,0.1993429,0.17954289999999998,33.29,300.5185714,300.55,296.24,302.4,298.4,34.7,77.62,33.29,17.68857143,2.585714286,300.54285710000005,6.571428571,304.7,296.3,31.3,10
sj,2002,45,11/5/2002,0.2614,0.11022,0.2918,0.3185,14.05,300.44,300.65,295.85285710000005,302.4,298.9,9.5,76.16714286,14.05,17.26571429,3.1,300.3857143,6.542857142999999,304.1,296.3,8.4,6
sj,2002,46,11/12/2002,0.14783329999999997,-0.003125,0.2781571,0.2477286,0.0,300.54571430000004,300.75714289999996,295.44714289999996,302.3,298.7,7.6,73.78142857,0.0,16.81857143,2.685714286,300.31428569999997,7.014285714,304.1,295.8,3.8,13
sj,2002,47,11/19/2002,-0.09714793716618342,-0.1225,0.22205709999999998,0.19138570000000002,100.94,299.98285710000005,299.8857143,295.9428571,302.1,298.2,32.3,78.60571429,100.94,17.33857143,2.685714286,300.2142857,6.842857143,305.2,296.3,30.8,6
sj,2002,48,11/26/2002,-0.005633333000000001,-0.03725,0.2773286,0.29072859999999995,11.61,300.04857139999996,300.12857139999994,296.09285710000006,302.3,297.8,22.77,78.96285714,11.61,17.51,2.485714286,299.98571430000004,7.0,305.2,294.7,28.0,5
sj,2002,49,12/3/2002,-0.2439,-0.12093330000000001,0.2790857,0.2488429,0.0,300.17,300.31428569999997,295.2057143,302.0,298.0,5.9,74.37285714,0.0,16.57857143,2.714285714,299.42857139999995,7.285714286,304.1,294.7,2.9,5
sj,2002,50,12/10/2002,-0.1743,-0.0723,0.1993,0.1713,7.32,299.89285710000007,299.92857139999995,294.97857139999996,301.4,298.3,7.45,74.51714286,7.32,16.32714286,1.771428571,299.07142860000005,6.642857143,303.0,294.7,40.6,9
sj,2002,51,12/17/2002,-0.043,-0.12895,0.18541429999999998,0.2088,0.0,299.37857139999994,299.6,294.57714289999996,301.2,297.7,8.3,74.94285714,0.0,15.91857143,2.371428571,298.92857139999995,6.971428571000001,303.6,294.7,18.6,3
sj,2002,52,12/24/2002,0.0358,-0.2528,0.24343330000000002,0.1369286,6.58,298.6385714,298.8071429,294.80571430000003,301.1,296.7,19.7,79.48285714,6.58,16.16,2.785714286,298.7,5.771428571,302.4,295.2,31.7,6
sj,2003,1,1/1/2003,-0.07195,-0.04525,0.2304571,0.1757143,0.0,298.0414286,298.0857143,294.38142860000005,300.3,295.8,20.5,80.30857143,0.0,15.84571429,1.657142857,298.0571429,5.871428571,301.9,294.1,25.7,11
sj,2003,2,1/8/2003,-0.2,-0.07096667,0.18055,0.1824833,0.0,298.61571430000004,298.7214286,294.6042857,300.7,296.8,36.6,78.67142857,0.0,15.94,2.042857143,298.45714289999995,6.657142857,303.0,294.1,35.3,7
sj,2003,3,1/15/2003,0.0466,0.008225,0.2926429,0.2266286,0.0,298.8614286,299.12142860000006,294.21714289999994,301.1,296.0,2.5,75.70285714,0.0,15.58714286,3.071428571,298.72857139999996,7.9428571429999995,304.1,293.6,0.0,7
sj,2003,4,1/22/2003,0.053739999999999996,0.071375,0.1781714,0.1565714,0.0,299.04285710000005,299.35,294.2685714,301.0,297.4,3.6,75.01571429,0.0,15.6,2.7,298.68571430000003,7.4428571429999995,303.6,294.1,2.9,15
sj,2003,5,1/29/2003,0.0214,0.0542,0.08465,0.10102860000000001,0.0,298.1814286,298.35714289999993,294.33714289999995,301.1,296.4,32.3,79.51714286,0.0,15.7,2.6571428569999997,298.3285714,7.1,303.6,293.6,59.7,9
sj,2003,6,2/5/2003,0.0567,0.0702,0.1939857,0.1746714,25.2,298.21142860000003,298.32142860000005,294.25714289999996,300.9,296.4,18.4,78.84142857,25.2,15.63,2.7,298.2,6.971428571000001,302.4,294.1,19.4,6
sj,2003,7,2/12/2003,-0.08159782915400537,-0.09663333,0.1922667,0.2225,68.17,298.37,298.43571430000003,294.57714289999996,300.3,296.3,33.6,79.72428571,68.17,15.91428571,2.328571429,298.4,6.171428571,302.4,294.7,37.1,6
sj,2003,8,2/19/2003,0.0015,-0.03445,0.1614286,0.1584857,0.0,298.78,299.0,294.0257143,300.9,297.3,9.7,75.07714286,0.0,15.37,2.6571428569999997,298.5857143,7.0571428570000005,303.6,293.6,7.4,6
sj,2003,9,2/26/2003,-0.03046667,-0.0001,0.1286333,0.15611670000000002,0.0,298.67,298.8357143,293.8542857,300.6,296.9,7.2,74.73428571,0.0,15.19428571,2.3,298.62857139999994,6.742857142999999,303.0,294.1,8.2,7
sj,2003,10,3/5/2003,-0.20635,-0.141,0.3221857,0.29982859999999995,0.0,298.73571430000004,298.99285710000004,293.4757143,300.7,296.9,0.5,72.69,0.0,14.87285714,3.0142857139999997,298.2857143,8.042857142999999,302.4,293.6,5.1,10
sj,2003,11,3/12/2003,0.02535,0.0481,0.1018429,0.1365286,0.0,299.00428569999997,299.27142860000004,294.10857139999996,300.9,297.1,2.7,74.60857143,0.0,15.49,2.628571429,299.54285710000005,7.385714286,304.1,294.7,2.6,8
sj,2003,12,3/19/2003,-0.05203333,0.014219999999999998,0.15564289999999997,0.1822714,0.0,298.88142860000005,299.0571429,293.4842857,300.8,297.4,1.8,72.13571429,0.0,14.88428571,2.4285714290000002,299.45714289999995,7.928571429,304.1,294.7,1.3,7
sj,2003,13,3/26/2003,-0.1169,-0.091575,0.1527286,0.1867714,0.0,298.7528571,299.0357143,293.8014286,301.6,296.3,7.3,74.32571429,0.0,15.22142857,3.757142857,299.92857139999995,7.0571428570000005,305.2,295.8,2.0,12
sj,2003,14,4/2/2003,0.0925,-0.05085,0.1298,0.12142860000000001,0.0,298.9,299.04285710000005,294.33142860000004,301.9,296.8,7.5,76.13428571,0.0,15.73,3.371428571,299.7,6.985714286,306.3,295.2,30.0,3
sj,2003,15,4/9/2003,0.12815,0.09896667,0.1515,0.1395429,38.52,298.33,298.40714289999994,294.54285710000005,301.1,296.1,43.64,79.63571429,38.52,15.90142857,2.7,299.4,6.171428571,305.2,295.8,28.2,2
sj,2003,16,4/16/2003,-0.022009268568193185,-0.0029,0.07464286,0.09557143,5.96,298.7028571000001,298.77142860000004,295.00714289999996,301.3,296.8,23.5,80.24142857,5.96,16.38142857,2.742857143,299.42857139999995,6.6857142860000005,304.7,295.8,46.5,7
sj,2003,17,4/23/2003,-0.078,-0.1252,0.14867139999999998,0.15947139999999999,389.6,298.4457143,298.4214286,295.48285710000005,301.4,296.3,111.7,83.75142857,389.6,16.88571429,2.785714286,298.35714289999993,6.428571429,303.6,293.6,88.2,5
sj,2003,18,4/30/2003,0.0681,0.0355,0.2512714,0.2120714,26.56,299.18571430000003,299.4,295.44714289999996,302.3,296.8,15.2,80.07142857,26.56,16.83285714,3.0857142860000004,299.92857139999995,6.5,305.2,296.3,75.2,5
sj,2003,19,5/7/2003,-0.0477,0.072125,0.2656833,0.2382143,16.65,300.03857139999997,300.20714289999995,295.18,302.2,298.3,1.5,74.80857143,16.65,16.51714286,3.0142857139999997,300.64285710000007,7.571428571,305.8,296.3,2.5,7
sj,2003,20,5/14/2003,0.01485,-0.0432,0.16875710000000002,0.1725429,10.86,299.57714289999996,299.72857139999996,294.6014286,301.5,297.7,7.7,74.23,10.86,15.93,2.714285714,299.9,6.828571429,304.1,295.8,7.0,7
sj,2003,21,5/21/2003,2.0095380723894607e-05,0.0041,0.15261429999999998,0.12435710000000001,60.93,299.63428569999996,299.70714289999995,295.1842857,301.5,298.0,13.76,76.70428571,60.93,16.57285714,2.328571429,300.0571429,6.771428571,304.1,295.8,10.1,7
sj,2003,22,5/28/2003,-0.0457,-0.007566666999999999,0.19591429999999999,0.17805710000000002,111.7,299.5085714,299.68571430000003,296.01714289999995,301.8,297.0,28.3,81.29142857,111.7,17.42428571,2.4,300.75714289999996,6.757142857000001,305.2,295.8,22.9,7
sj,2003,23,6/4/2003,0.06393553360428594,0.06276667,0.19745710000000002,0.175,9.1,300.09142860000003,300.3357143,295.55571430000003,302.4,298.2,1.6,76.33428571,9.1,16.90142857,2.7285714289999996,300.9714286,7.385714286,305.2,295.8,3.3,10
sj,2003,24,6/11/2003,0.05063333,0.055875,0.10935,0.09871429,18.25,299.7528571,299.84285710000006,295.39714289999995,301.6,297.8,20.1,77.14142857,18.25,16.75857143,2.714285714,300.4,6.657142857,304.1,295.8,33.8,13
sj,2003,25,6/18/2003,0.0675,0.0484,0.1730429,0.13698570000000002,39.21,299.8857143,300.01428569999996,295.63142860000005,301.6,297.9,21.81,77.73142857,39.21,17.02285714,2.457142857,300.4714286,5.585714286,303.6,296.9,36.6,10
sj,2003,26,6/25/2003,-0.1798,-0.05245,0.1182714,0.1597286,17.92,299.9114286,300.14285710000007,296.35285710000005,301.9,298.5,18.4,80.98,17.92,17.75428571,2.4,301.0285714,6.042857142999999,305.2,297.4,0.6,14
sj,2003,27,7/2/2003,-0.0853,0.02575,0.2083857,0.2085571,0.0,300.3557143,300.5,296.36285710000004,302.0,298.4,5.8,78.92857143,0.0,17.74428571,2.542857143,301.64285710000007,6.1,305.8,297.4,13.0,11
sj,2003,28,7/9/2003,0.22566580959636529,0.29600000000000004,0.19168570000000001,0.175,10.83,299.9271429,299.95714289999995,296.1,301.8,298.1,44.04,79.65857143,10.83,17.48714286,2.542857143,301.04285710000005,6.1857142860000005,304.7,296.9,17.9,20
sj,2003,29,7/16/2003,-0.05675,-0.1126667,0.2248714,0.1869,62.57,300.1542857,300.34285710000006,296.3157143,301.7,298.4,21.9,79.74428571,62.57,17.72428571,1.914285714,300.4714286,5.885714286,304.7,294.7,43.0,25
sj,2003,30,7/23/2003,0.1045,0.0661,0.1618571,0.1561714,0.0,300.50142860000005,300.48571430000004,296.29285710000005,302.6,298.2,13.4,77.8,0.0,17.65857143,2.8,301.14285710000007,6.114285714,305.8,296.3,8.0,17
sj,2003,31,7/30/2003,0.04995,-0.03565,0.1580333,0.192,41.92,300.13,300.3,296.8942857,301.8,298.9,46.9,82.60142857,41.92,18.33857143,1.8285714290000001,300.87142860000006,5.5571428570000005,304.7,297.4,48.9,18
sj,2003,32,8/6/2003,0.0785,0.03633333,0.2077857,0.21067139999999998,28.0,300.38,300.57142860000005,296.79,302.1,298.8,22.5,80.84,28.0,18.21571429,2.257142857,301.07142860000005,5.8,304.7,298.0,8.2,25
sj,2003,33,8/13/2003,0.0348,0.0317,0.2225714,0.20398570000000002,11.37,300.5128571,300.5785714,296.69,302.5,298.8,29.1,79.78857143,11.37,18.14571429,2.557142857,300.92857139999995,5.871428571,305.2,297.4,17.0,21
sj,2003,34,8/20/2003,0.0726,0.0519,0.1617286,0.1578143,42.46,300.7742857,300.79285710000005,296.6114286,302.8,298.9,31.0,78.25428571,42.46,18.06142857,2.785714286,301.14285710000007,6.928571429,305.2,296.9,25.7,31
sj,2003,35,8/27/2003,0.08754711699118989,0.1,0.20437139999999998,0.1603571,98.68,300.66857139999996,300.72857139999996,297.04857139999996,302.8,298.7,50.86,80.79714286,98.68,18.57142857,2.542857143,300.9142857,6.457142857000001,304.7,296.3,69.6,32
sj,2003,36,9/3/2003,0.03461734036359676,0.059967434557639976,0.2036286,0.2409286,86.4,300.63142860000005,300.75,297.41857139999996,302.7,298.7,63.0,82.78428571,86.4,18.96857143,2.185714286,300.68571430000003,6.071428571,304.7,297.4,29.8,26
sj,2003,37,9/10/2003,0.09445,-0.013519999999999999,0.2407,0.2419286,16.81,300.96714289999994,301.22857139999996,297.10857139999996,303.7,299.0,12.5,79.70428571,16.81,18.63571429,3.142857143,301.72857139999996,6.328571429,307.4,298.0,20.9,35
sj,2003,38,9/17/2003,-0.0939,0.086425,0.2489,0.2247429,38.7,301.14285710000007,301.4,296.7757143,304.3,298.8,13.9,77.36714286,38.7,18.29857143,3.457142857,301.87142860000006,6.485714286,307.4,298.0,2.3,28
sj,2003,39,9/24/2003,-0.0874,0.09725,0.2545714,0.2119143,99.61,300.7914286,300.9142857,297.12,303.3,298.7,26.59,80.53,99.61,18.67857143,2.714285714,301.04285710000005,7.4428571429999995,306.9,295.2,76.5,37
sj,2003,40,10/1/2003,0.016888454862335145,0.0151,0.2174857,0.2088143,78.94,301.19428569999997,301.40714289999994,297.26714289999995,303.5,299.5,11.0,79.35571429,78.94,18.82428571,2.9,301.6,6.1857142860000005,305.2,298.0,9.9,41
sj,2003,41,10/8/2003,0.0204,0.03275,0.16344289999999997,0.1103714,0.61,300.93285710000004,301.1,296.38428569999996,303.2,299.2,6.3,76.43571429,0.61,17.88428571,2.857142857,301.1,6.042857142999999,304.7,297.4,0.8,34
sj,2003,42,10/15/2003,0.0161,0.0371,0.2434,0.2677286,118.5,300.67857139999995,300.8285714,296.94,302.9,298.3,97.7,80.25,118.5,18.48571429,2.514285714,300.12857139999994,6.6857142860000005,305.2,295.8,61.0,30
sj,2003,43,10/22/2003,-0.0416,0.0553,0.1699286,0.1281714,20.44,301.09,301.15714289999994,296.79,302.9,299.0,10.7,77.53142857,20.44,18.30142857,2.857142857,301.0285714,7.0,305.8,296.9,10.9,39
sj,2003,44,10/29/2003,0.0892,0.00035,0.09465,0.08811429,96.7,300.9528571000001,301.1142857,296.65142860000003,303.4,298.6,17.08,77.56142857,96.7,18.15714286,2.8,300.8,6.928571429,306.3,296.9,11.0,39
sj,2003,45,11/5/2003,0.11262718714200215,0.1635,0.13771670000000003,0.1248,79.96,300.16285710000005,300.23571430000004,296.0,302.7,297.5,35.9,78.08,79.96,17.47,3.2714285710000004,300.37142860000006,7.1857142860000005,305.8,295.2,62.4,39
sj,2003,46,11/12/2003,0.06925,0.055375,0.06548571,0.07488571,97.28,300.0542857,300.05,296.6657143,301.7,298.3,92.1,81.82571429,97.28,18.16,2.3,300.15714289999994,6.857142857,304.7,295.8,74.7,34
sj,2003,47,11/19/2003,-0.21795,0.015,0.12814289999999998,0.13501429999999998,390.6,299.0728571,299.15,296.83142860000004,300.7,297.7,181.74,87.57571429,390.6,18.37,1.9857142859999999,299.3,4.6857142860000005,304.7,296.9,133.2,30
sj,2003,48,11/26/2003,-0.07015,-0.037775,0.2369429,0.20845709999999998,16.2,298.81428569999997,298.90714289999994,295.76,301.0,297.2,38.7,83.41,16.2,17.22714286,2.357142857,298.9714286,6.114285714,303.6,295.8,54.2,37
sj,2003,49,12/3/2003,-0.00305,0.0534,0.1275667,0.1174857,0.0,299.10714289999993,299.24285710000004,294.80857139999995,300.7,297.4,10.26,77.30857143,0.0,16.20428571,1.9428571430000001,299.18571430000003,5.614285714,302.4,294.7,2.1,29
sj,2003,50,12/10/2003,-0.1476,-0.1538,0.16168329999999997,0.10777139999999999,182.81,299.1742857,299.18571430000003,295.0314286,301.5,297.5,50.6,78.23285714,182.81,16.46857143,2.142857143,298.64285710000007,5.014285714,302.4,295.2,82.8,26
sj,2003,51,12/17/2003,-0.03753333,-0.0526,0.2905667,0.1977429,0.0,298.55571430000003,298.60714289999993,294.99285710000004,300.5,296.9,12.28,80.79714286,0.0,16.39,2.1571428569999997,298.84285710000006,5.414285714,302.4,295.2,11.0,15
sj,2003,52,12/24/2003,0.02085,-0.0398,0.1581375,0.1479444,1.96,299.0442857,299.17857139999995,295.0257143,300.8,297.2,9.14,78.68857143,1.96,16.37571429,2.7,299.01428569999996,6.5,303.0,294.1,12.0,22
sj,2004,1,1/1/2004,-0.2683,-0.1237,0.2237571,0.17654289999999997,35.47080905999999,299.16185752834866,299.2714215786886,295.11848168127614,301.40534544712193,297.31805842495464,28.56285667213274,78.53313891215356,35.470809060000015,16.531925235806966,2.4656709786586646,299.5479855325547,6.590305856455672,303.97581364497194,295.37102947844727,31.10286150710408,15
sj,2004,2,1/8/2004,-0.0731,0.0172,0.21472860000000002,0.2224429,0.0,297.6485714,297.57142860000005,292.3742857,299.3,296.1,20.7,72.57714286,0.0,13.88142857,2.028571429,297.3857143,5.5571428570000005,300.8,293.6,15.6,20
sj,2004,3,1/15/2004,-0.010174680232441169,0.0026,0.2821,0.2899,36.07,297.8,297.9714286,293.8957143,299.5,296.5,20.2,78.94285714,36.07,15.25714286,2.171428571,297.34285710000006,5.957142857000001,301.3,293.0,23.7,14
sj,2004,4,1/22/2004,-0.18635,-0.178625,-0.01553333,0.01025,0.0,297.72857139999996,298.10714289999993,293.6657143,300.2,295.7,1.1,78.26428571,0.0,15.06142857,3.042857143,297.5285714,6.1,300.8,293.6,10.2,10
sj,2004,5,1/29/2004,-0.0535,-0.10800000000000001,0.2362571,0.2804143,0.0,297.56,297.6,292.87857139999994,300.0,295.8,2.0,75.42285714,0.0,14.39,2.457142857,297.62857139999994,6.2,301.9,293.0,1.8,21
sj,2004,6,2/5/2004,-0.006185716929416607,-0.0489,0.2528429,0.2169857,0.0,297.9714286,298.25,293.53714289999994,300.8,295.6,3.8,76.52285714,0.0,14.94142857,2.8428571430000003,297.98571430000004,7.928571429,304.1,292.4,4.6,14
sj,2004,7,2/12/2004,-0.0423,0.0231,0.24638569999999999,0.1925571,0.0,298.3257143,298.50714289999996,293.5185714,299.8,297.3,3.04,74.65,0.0,14.87428571,1.9857142859999999,297.8857143,6.728571429,301.9,293.0,15.0,14
sj,2004,8,2/19/2004,-0.1567,-0.0768,0.15384289999999998,0.1494,0.0,298.28857139999997,298.57142860000005,293.27,300.1,297.2,1.7,73.79142857,0.0,14.65285714,2.457142857,298.2,6.9428571429999995,302.4,293.6,11.4,9
sj,2004,9,2/26/2004,0.05716667,0.052025,0.139,0.1584429,0.0,297.5342857,297.95714289999995,293.61857139999995,300.6,295.8,19.92,79.02714286,0.0,15.00428571,2.628571429,297.18571430000003,6.728571429,301.3,292.4,19.3,11
sj,2004,10,3/4/2004,-0.0638,0.0905,0.2206,0.2357714,0.0,297.82428569999996,298.0571429,293.6457143,301.2,296.0,16.2,77.76142857,0.0,15.06571429,2.685714286,298.15714289999994,7.214285714,304.1,293.6,15.8,5
sj,2004,11,3/11/2004,-0.0505,0.02825,0.1867,0.1538,0.0,297.50428569999997,297.62857139999994,292.18571430000003,300.0,296.0,6.27,72.30571429,0.0,13.67142857,2.228571429,298.42857139999995,5.957142857000001,303.6,294.1,2.5,6
sj,2004,12,3/18/2004,-0.010599556105584718,0.003143582842939807,0.02834286,0.0116,0.0,298.25428569999997,298.42857139999995,294.25142860000005,300.3,296.0,13.81,78.54714286,0.0,15.59142857,2.5714285709999998,298.9142857,6.642857143,304.1,293.6,12.2,7
sj,2004,13,3/25/2004,-0.40625,0.07343333,0.1199,0.13226670000000001,0.0,298.32,298.6,293.96142860000003,300.1,297.3,11.1,76.87142857,0.0,15.33857143,2.285714286,298.5571429,6.728571429,303.0,294.1,3.0,11
sj,2004,14,4/1/2004,0.03218454548978844,0.023175,0.1476286,0.15838570000000002,28.35,296.8942857,296.9214286,293.2814286,299.9,294.3,81.1,80.36571429,28.35,14.72142857,2.414285714,297.7,6.028571428999999,301.9,293.6,60.7,4
sj,2004,15,4/8/2004,0.4934,0.1412,0.3543429,0.2740857,0.0,297.7585714,298.0857143,293.3228571,300.9,295.6,11.0,76.44571429,0.0,14.75571429,3.2,298.4,7.385714286,304.1,293.6,5.6,3
sj,2004,16,4/15/2004,0.0061,0.0162,0.1967286,0.18208570000000002,5.75,298.69428569999997,298.90714289999994,294.33285710000007,301.1,296.6,2.6,77.06,5.75,15.74857143,3.1,298.95714289999995,6.085714286,302.4,295.8,31.5,2
sj,2004,17,4/22/2004,-0.05599577762731034,-0.04705,0.2125571,0.27202859999999995,23.59,298.66,298.87142860000006,293.18285710000004,300.7,297.2,13.8,71.95428571,23.59,14.66285714,2.5714285709999998,298.84285710000006,6.1857142860000005,302.4,294.7,5.6,6
